site_name,New_taxon,year_trt,trt,block,max_cover,taxon_site,new_max_cover
Wytham Woods,Geranium_dissectum,T1,Disturbance,5,3,Geranium_dissectum_Wytham Woods,0.03
Wytham Woods,Geranium_dissectum,T1,NPK,1,0,Geranium_dissectum_Wytham Woods,0
Wytham Woods,Geranium_dissectum,T1,NPK,2,0,Geranium_dissectum_Wytham Woods,0
Wytham Woods,Geranium_dissectum,T1,NPK,4,0,Geranium_dissectum_Wytham Woods,0
Wytham Woods,Geranium_dissectum,T1,NPK,5,0,Geranium_dissectum_Wytham Woods,0
Wytham Woods,Geranium_dissectum,T1,NPK+Disturbance,2,0,Geranium_dissectum_Wytham Woods,0
Wytham Woods,Geranium_dissectum,T1,NPK+Disturbance,5,3,Geranium_dissectum_Wytham Woods,0.03
Wytham Woods,Glechoma_hederacea,T0,Control,2,0,Glechoma_hederacea_Wytham Woods,0
Wytham Woods,Glechoma_hederacea,T1,Control,2,1,Glechoma_hederacea_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T0,Control,1,6,Holcus_lanatus_Wytham Woods,0.06
Wytham Woods,Holcus_lanatus,T0,Control,2,3,Holcus_lanatus_Wytham Woods,0.03
Wytham Woods,Holcus_lanatus,T0,Control,5,1,Holcus_lanatus_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T0,Disturbance,2,15,Holcus_lanatus_Wytham Woods,0.15
Wytham Woods,Holcus_lanatus,T0,Disturbance,3,3,Holcus_lanatus_Wytham Woods,0.03
Wytham Woods,Holcus_lanatus,T0,Disturbance,5,15,Holcus_lanatus_Wytham Woods,0.15
Wytham Woods,Holcus_lanatus,T0,NPK,1,2,Holcus_lanatus_Wytham Woods,0.02
Wytham Woods,Holcus_lanatus,T0,NPK,2,1,Holcus_lanatus_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T0,NPK,4,5,Holcus_lanatus_Wytham Woods,0.05
Wytham Woods,Holcus_lanatus,T0,NPK,5,1,Holcus_lanatus_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T0,NPK+Disturbance,1,3,Holcus_lanatus_Wytham Woods,0.03
Wytham Woods,Holcus_lanatus,T0,NPK+Disturbance,2,1,Holcus_lanatus_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T0,NPK+Disturbance,3,2,Holcus_lanatus_Wytham Woods,0.02
Wytham Woods,Holcus_lanatus,T0,NPK+Disturbance,4,3,Holcus_lanatus_Wytham Woods,0.03
Wytham Woods,Holcus_lanatus,T0,NPK+Disturbance,5,10,Holcus_lanatus_Wytham Woods,0.1
Wytham Woods,Holcus_lanatus,T1,Control,1,8,Holcus_lanatus_Wytham Woods,0.08
Wytham Woods,Holcus_lanatus,T1,Control,2,5,Holcus_lanatus_Wytham Woods,0.05
Wytham Woods,Holcus_lanatus,T1,Control,5,2,Holcus_lanatus_Wytham Woods,0.02
Wytham Woods,Holcus_lanatus,T1,Disturbance,2,8,Holcus_lanatus_Wytham Woods,0.08
Wytham Woods,Holcus_lanatus,T1,Disturbance,3,0.5,Holcus_lanatus_Wytham Woods,0.005
Wytham Woods,Holcus_lanatus,T1,Disturbance,5,16,Holcus_lanatus_Wytham Woods,0.16
Wytham Woods,Holcus_lanatus,T1,NPK,1,1,Holcus_lanatus_Wytham Woods,0.01
Wytham Woods,Holcus_lanatus,T1,NPK,2,0,Holcus_lanatus_Wytham Woods,0
Wytham Woods,Holcus_lanatus,T1,NPK,4,12,Holcus_lanatus_Wytham Woods,0.12
Wytham Woods,Holcus_lanatus,T1,NPK,5,0,Holcus_lanatus_Wytham Woods,0
Wytham Woods,Holcus_lanatus,T1,NPK+Disturbance,1,0.5,Holcus_lanatus_Wytham Woods,0.005
Wytham Woods,Holcus_lanatus,T1,NPK+Disturbance,2,0,Holcus_lanatus_Wytham Woods,0
Wytham Woods,Holcus_lanatus,T1,NPK+Disturbance,3,0.1,Holcus_lanatus_Wytham Woods,0.001
Wytham Woods,Holcus_lanatus,T1,NPK+Disturbance,4,10,Holcus_lanatus_Wytham Woods,0.1
Wytham Woods,Holcus_lanatus,T1,NPK+Disturbance,5,17,Holcus_lanatus_Wytham Woods,0.17
Wytham Woods,Hypericum_hirsutum,T0,Control,2,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T0,Control,3,1,Hypericum_hirsutum_Wytham Woods,0.01
Wytham Woods,Hypericum_hirsutum,T0,Disturbance,2,2,Hypericum_hirsutum_Wytham Woods,0.02
Wytham Woods,Hypericum_hirsutum,T0,Disturbance,3,1,Hypericum_hirsutum_Wytham Woods,0.01
Wytham Woods,Hypericum_hirsutum,T0,NPK,3,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T0,NPK,4,5,Hypericum_hirsutum_Wytham Woods,0.05
Wytham Woods,Hypericum_hirsutum,T0,NPK,5,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T0,NPK+Disturbance,4,1,Hypericum_hirsutum_Wytham Woods,0.01
Wytham Woods,Hypericum_hirsutum,T1,Control,2,1,Hypericum_hirsutum_Wytham Woods,0.01
Wytham Woods,Hypericum_hirsutum,T1,Control,3,1,Hypericum_hirsutum_Wytham Woods,0.01
Wytham Woods,Hypericum_hirsutum,T1,Disturbance,2,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T1,Disturbance,3,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T1,NPK,3,0.1,Hypericum_hirsutum_Wytham Woods,0.001
Wytham Woods,Hypericum_hirsutum,T1,NPK,4,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_hirsutum,T1,NPK,5,0.5,Hypericum_hirsutum_Wytham Woods,0.005
Wytham Woods,Hypericum_hirsutum,T1,NPK+Disturbance,4,0,Hypericum_hirsutum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,Control,1,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,Control,2,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T0,Control,4,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,Disturbance,1,5,Hypericum_perforatum_Wytham Woods,0.05
Wytham Woods,Hypericum_perforatum,T0,Disturbance,2,12,Hypericum_perforatum_Wytham Woods,0.12
Wytham Woods,Hypericum_perforatum,T0,Disturbance,3,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T0,Disturbance,4,2,Hypericum_perforatum_Wytham Woods,0.02
Wytham Woods,Hypericum_perforatum,T0,NPK,1,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T0,NPK,2,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,NPK,3,4,Hypericum_perforatum_Wytham Woods,0.04
Wytham Woods,Hypericum_perforatum,T0,NPK,4,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,NPK+Disturbance,2,3,Hypericum_perforatum_Wytham Woods,0.03
Wytham Woods,Hypericum_perforatum,T0,NPK+Disturbance,3,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T0,NPK+Disturbance,4,12,Hypericum_perforatum_Wytham Woods,0.12
Wytham Woods,Hypericum_perforatum,T0,NPK+Disturbance,5,3,Hypericum_perforatum_Wytham Woods,0.03
Wytham Woods,Hypericum_perforatum,T1,Control,1,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T1,Control,2,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T1,Control,4,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T1,Disturbance,1,0.5,Hypericum_perforatum_Wytham Woods,0.005
Wytham Woods,Hypericum_perforatum,T1,Disturbance,2,2,Hypericum_perforatum_Wytham Woods,0.02
Wytham Woods,Hypericum_perforatum,T1,Disturbance,3,0.1,Hypericum_perforatum_Wytham Woods,0.001
Wytham Woods,Hypericum_perforatum,T1,Disturbance,4,0.5,Hypericum_perforatum_Wytham Woods,0.005
Wytham Woods,Hypericum_perforatum,T1,NPK,1,0.1,Hypericum_perforatum_Wytham Woods,0.001
Wytham Woods,Hypericum_perforatum,T1,NPK,2,2,Hypericum_perforatum_Wytham Woods,0.02
Wytham Woods,Hypericum_perforatum,T1,NPK,3,1,Hypericum_perforatum_Wytham Woods,0.01
Wytham Woods,Hypericum_perforatum,T1,NPK,4,3,Hypericum_perforatum_Wytham Woods,0.03
Wytham Woods,Hypericum_perforatum,T1,NPK+Disturbance,2,0,Hypericum_perforatum_Wytham Woods,0
Wytham Woods,Hypericum_perforatum,T1,NPK+Disturbance,3,0.1,Hypericum_perforatum_Wytham Woods,0.001
Wytham Woods,Hypericum_perforatum,T1,NPK+Disturbance,4,10,Hypericum_perforatum_Wytham Woods,0.1
Wytham Woods,Hypericum_perforatum,T1,NPK+Disturbance,5,3,Hypericum_perforatum_Wytham Woods,0.03
Wytham Woods,Jacobaea_erucifolia,T0,Control,3,1,Jacobaea_erucifolia_Wytham Woods,0.01
Wytham Woods,Jacobaea_erucifolia,T0,Disturbance,2,1,Jacobaea_erucifolia_Wytham Woods,0.01
Wytham Woods,Jacobaea_erucifolia,T0,Disturbance,4,1,Jacobaea_erucifolia_Wytham Woods,0.01
Wytham Woods,Jacobaea_erucifolia,T1,Control,3,1,Jacobaea_erucifolia_Wytham Woods,0.01
Wytham Woods,Jacobaea_erucifolia,T1,Disturbance,2,0,Jacobaea_erucifolia_Wytham Woods,0
Wytham Woods,Jacobaea_erucifolia,T1,Disturbance,4,0,Jacobaea_erucifolia_Wytham Woods,0
Wytham Woods,Knautia_arvensis,T0,Disturbance,4,4,Knautia_arvensis_Wytham Woods,0.04
Wytham Woods,Knautia_arvensis,T0,NPK,5,0,Knautia_arvensis_Wytham Woods,0
Wytham Woods,Knautia_arvensis,T1,Disturbance,4,0.5,Knautia_arvensis_Wytham Woods,0.005
Wytham Woods,Knautia_arvensis,T1,NPK,5,1,Knautia_arvensis_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,Control,2,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,Control,3,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,Control,4,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,Disturbance,2,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,Disturbance,3,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,NPK,1,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T0,NPK,2,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T0,NPK,4,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T0,NPK,5,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T0,NPK+Disturbance,2,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T0,NPK+Disturbance,3,2,Linum_catharticum_Wytham Woods,0.02
Wytham Woods,Linum_catharticum,T0,NPK+Disturbance,5,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,Control,2,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,Control,3,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,Control,4,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,Disturbance,2,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,Disturbance,3,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,NPK,1,1,Linum_catharticum_Wytham Woods,0.01
Wytham Woods,Linum_catharticum,T1,NPK,2,0.5,Linum_catharticum_Wytham Woods,0.005
Wytham Woods,Linum_catharticum,T1,NPK,4,0.5,Linum_catharticum_Wytham Woods,0.005
Wytham Woods,Linum_catharticum,T1,NPK,5,0.5,Linum_catharticum_Wytham Woods,0.005
Wytham Woods,Linum_catharticum,T1,NPK+Disturbance,2,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,NPK+Disturbance,3,0,Linum_catharticum_Wytham Woods,0
Wytham Woods,Linum_catharticum,T1,NPK+Disturbance,5,0.1,Linum_catharticum_Wytham Woods,0.001
Wytham Woods,Lolium_perenne,T0,Control,1,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T0,Control,2,2,Lolium_perenne_Wytham Woods,0.02
Wytham Woods,Lolium_perenne,T0,Control,4,4,Lolium_perenne_Wytham Woods,0.04
Wytham Woods,Lolium_perenne,T0,Control,5,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T0,Disturbance,2,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T0,Disturbance,4,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T0,NPK,1,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T0,NPK,2,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T0,NPK,4,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T0,NPK+Disturbance,1,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T0,NPK+Disturbance,2,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T0,NPK+Disturbance,4,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T0,NPK+Disturbance,5,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T1,Control,1,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T1,Control,2,1,Lolium_perenne_Wytham Woods,0.01
Wytham Woods,Lolium_perenne,T1,Control,4,3,Lolium_perenne_Wytham Woods,0.03
Wytham Woods,Lolium_perenne,T1,Control,5,2,Lolium_perenne_Wytham Woods,0.02
Wytham Woods,Lolium_perenne,T1,Disturbance,2,2,Lolium_perenne_Wytham Woods,0.02
Wytham Woods,Lolium_perenne,T1,Disturbance,4,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T1,NPK,1,0.1,Lolium_perenne_Wytham Woods,0.001
Wytham Woods,Lolium_perenne,T1,NPK,2,0.1,Lolium_perenne_Wytham Woods,0.001
Wytham Woods,Lolium_perenne,T1,NPK,4,0.1,Lolium_perenne_Wytham Woods,0.001
Wytham Woods,Lolium_perenne,T1,NPK+Disturbance,1,0.1,Lolium_perenne_Wytham Woods,0.001
Wytham Woods,Lolium_perenne,T1,NPK+Disturbance,2,0,Lolium_perenne_Wytham Woods,0
Wytham Woods,Lolium_perenne,T1,NPK+Disturbance,4,2,Lolium_perenne_Wytham Woods,0.02
Wytham Woods,Lolium_perenne,T1,NPK+Disturbance,5,0.1,Lolium_perenne_Wytham Woods,0.001
Wytham Woods,Lotus_corniculatus,T0,Control,1,4,Lotus_corniculatus_Wytham Woods,0.04
Wytham Woods,Lotus_corniculatus,T0,Control,2,40,Lotus_corniculatus_Wytham Woods,0.4
Wytham Woods,Lotus_corniculatus,T0,Control,3,15,Lotus_corniculatus_Wytham Woods,0.15
Wytham Woods,Lotus_corniculatus,T0,Control,4,3,Lotus_corniculatus_Wytham Woods,0.03
Wytham Woods,Lotus_corniculatus,T0,Control,5,7,Lotus_corniculatus_Wytham Woods,0.07
Wytham Woods,Lotus_corniculatus,T0,Disturbance,2,4,Lotus_corniculatus_Wytham Woods,0.04
Wytham Woods,Lotus_corniculatus,T0,Disturbance,3,10,Lotus_corniculatus_Wytham Woods,0.1
Wytham Woods,Lotus_corniculatus,T0,Disturbance,4,0,Lotus_corniculatus_Wytham Woods,0
Wytham Woods,Lotus_corniculatus,T0,Disturbance,5,12,Lotus_corniculatus_Wytham Woods,0.12
Wytham Woods,Lotus_corniculatus,T0,NPK,2,5,Lotus_corniculatus_Wytham Woods,0.05
Wytham Woods,Lotus_corniculatus,T0,NPK,3,0,Lotus_corniculatus_Wytham Woods,0
Wytham Woods,Lotus_corniculatus,T0,NPK,4,25,Lotus_corniculatus_Wytham Woods,0.25
Wytham Woods,Lotus_corniculatus,T0,NPK,5,70,Lotus_corniculatus_Wytham Woods,0.7
Wytham Woods,Lotus_corniculatus,T0,NPK+Disturbance,1,8,Lotus_corniculatus_Wytham Woods,0.08
Wytham Woods,Lotus_corniculatus,T0,NPK+Disturbance,2,10,Lotus_corniculatus_Wytham Woods,0.1
Wytham Woods,Lotus_corniculatus,T0,NPK+Disturbance,3,55,Lotus_corniculatus_Wytham Woods,0.55
Wytham Woods,Lotus_corniculatus,T0,NPK+Disturbance,4,1,Lotus_corniculatus_Wytham Woods,0.01
Wytham Woods,Lotus_corniculatus,T0,NPK+Disturbance,5,0,Lotus_corniculatus_Wytham Woods,0
Wytham Woods,Lotus_corniculatus,T1,Control,1,4,Lotus_corniculatus_Wytham Woods,0.04
Wytham Woods,Lotus_corniculatus,T1,Control,2,25,Lotus_corniculatus_Wytham Woods,0.25
Wytham Woods,Lotus_corniculatus,T1,Control,3,20,Lotus_corniculatus_Wytham Woods,0.2
Wytham Woods,Lotus_corniculatus,T1,Control,4,2,Lotus_corniculatus_Wytham Woods,0.02
Wytham Woods,Lotus_corniculatus,T1,Control,5,7,Lotus_corniculatus_Wytham Woods,0.07
Wytham Woods,Lotus_corniculatus,T1,Disturbance,2,20,Lotus_corniculatus_Wytham Woods,0.2
Wytham Woods,Lotus_corniculatus,T1,Disturbance,3,20,Lotus_corniculatus_Wytham Woods,0.2
Wytham Woods,Lotus_corniculatus,T1,Disturbance,4,0.5,Lotus_corniculatus_Wytham Woods,0.005
Wytham Woods,Lotus_corniculatus,T1,Disturbance,5,12,Lotus_corniculatus_Wytham Woods,0.12
Wytham Woods,Lotus_corniculatus,T1,NPK,2,4,Lotus_corniculatus_Wytham Woods,0.04
Wytham Woods,Lotus_corniculatus,T1,NPK,3,15,Lotus_corniculatus_Wytham Woods,0.15
Wytham Woods,Lotus_corniculatus,T1,NPK,4,15,Lotus_corniculatus_Wytham Woods,0.15
Wytham Woods,Lotus_corniculatus,T1,NPK,5,50,Lotus_corniculatus_Wytham Woods,0.5
Wytham Woods,Lotus_corniculatus,T1,NPK+Disturbance,1,10,Lotus_corniculatus_Wytham Woods,0.1
Wytham Woods,Lotus_corniculatus,T1,NPK+Disturbance,2,0,Lotus_corniculatus_Wytham Woods,0
Wytham Woods,Lotus_corniculatus,T1,NPK+Disturbance,3,35,Lotus_corniculatus_Wytham Woods,0.35
Wytham Woods,Lotus_corniculatus,T1,NPK+Disturbance,4,7,Lotus_corniculatus_Wytham Woods,0.07
Wytham Woods,Lotus_corniculatus,T1,NPK+Disturbance,5,0.5,Lotus_corniculatus_Wytham Woods,0.005
Wytham Woods,Medicago_lupulina,T0,Control,1,20,Medicago_lupulina_Wytham Woods,0.2
Wytham Woods,Medicago_lupulina,T0,Control,2,8,Medicago_lupulina_Wytham Woods,0.08
Wytham Woods,Medicago_lupulina,T0,Control,3,25,Medicago_lupulina_Wytham Woods,0.25
Wytham Woods,Medicago_lupulina,T0,Control,4,40,Medicago_lupulina_Wytham Woods,0.4
Wytham Woods,Medicago_lupulina,T0,Control,5,18,Medicago_lupulina_Wytham Woods,0.18
Wytham Woods,Medicago_lupulina,T0,Disturbance,1,70,Medicago_lupulina_Wytham Woods,0.7
Wytham Woods,Medicago_lupulina,T0,Disturbance,2,5,Medicago_lupulina_Wytham Woods,0.05
Wytham Woods,Medicago_lupulina,T0,Disturbance,3,10,Medicago_lupulina_Wytham Woods,0.1
Wytham Woods,Medicago_lupulina,T0,Disturbance,4,15,Medicago_lupulina_Wytham Woods,0.15
Wytham Woods,Medicago_lupulina,T0,Disturbance,5,12,Medicago_lupulina_Wytham Woods,0.12
Wytham Woods,Medicago_lupulina,T0,NPK,1,50,Medicago_lupulina_Wytham Woods,0.5
Wytham Woods,Medicago_lupulina,T0,NPK,2,14,Medicago_lupulina_Wytham Woods,0.14
Wytham Woods,Medicago_lupulina,T0,NPK,3,27,Medicago_lupulina_Wytham Woods,0.27
Wytham Woods,Medicago_lupulina,T0,NPK,4,13,Medicago_lupulina_Wytham Woods,0.13
Wytham Woods,Medicago_lupulina,T0,NPK,5,5,Medicago_lupulina_Wytham Woods,0.05
Wytham Woods,Medicago_lupulina,T0,NPK+Disturbance,1,1,Medicago_lupulina_Wytham Woods,0.01
Wytham Woods,Medicago_lupulina,T0,NPK+Disturbance,2,4,Medicago_lupulina_Wytham Woods,0.04
Wytham Woods,Medicago_lupulina,T0,NPK+Disturbance,3,2,Medicago_lupulina_Wytham Woods,0.02
Wytham Woods,Medicago_lupulina,T0,NPK+Disturbance,4,18,Medicago_lupulina_Wytham Woods,0.18
Wytham Woods,Medicago_lupulina,T0,NPK+Disturbance,5,7,Medicago_lupulina_Wytham Woods,0.07
Wytham Woods,Medicago_lupulina,T1,Control,1,2,Medicago_lupulina_Wytham Woods,0.02
Wytham Woods,Medicago_lupulina,T1,Control,2,8,Medicago_lupulina_Wytham Woods,0.08
Wytham Woods,Medicago_lupulina,T1,Control,3,18,Medicago_lupulina_Wytham Woods,0.18
Wytham Woods,Medicago_lupulina,T1,Control,4,3,Medicago_lupulina_Wytham Woods,0.03
Wytham Woods,Medicago_lupulina,T1,Control,5,18,Medicago_lupulina_Wytham Woods,0.18
Wytham Woods,Medicago_lupulina,T1,Disturbance,1,15,Medicago_lupulina_Wytham Woods,0.15
Wytham Woods,Medicago_lupulina,T1,Disturbance,2,20,Medicago_lupulina_Wytham Woods,0.2
Wytham Woods,Medicago_lupulina,T1,Disturbance,3,70,Medicago_lupulina_Wytham Woods,0.7
Wytham Woods,Medicago_lupulina,T1,Disturbance,4,20,Medicago_lupulina_Wytham Woods,0.2
Wytham Woods,Medicago_lupulina,T1,Disturbance,5,12,Medicago_lupulina_Wytham Woods,0.12
Wytham Woods,Medicago_lupulina,T1,NPK,1,20,Medicago_lupulina_Wytham Woods,0.2
Wytham Woods,Medicago_lupulina,T1,NPK,2,10,Medicago_lupulina_Wytham Woods,0.1
Wytham Woods,Medicago_lupulina,T1,NPK,3,15,Medicago_lupulina_Wytham Woods,0.15
Wytham Woods,Medicago_lupulina,T1,NPK,4,5,Medicago_lupulina_Wytham Woods,0.05
Wytham Woods,Medicago_lupulina,T1,NPK,5,0.5,Medicago_lupulina_Wytham Woods,0.005
Wytham Woods,Medicago_lupulina,T1,NPK+Disturbance,1,50,Medicago_lupulina_Wytham Woods,0.5
Wytham Woods,Medicago_lupulina,T1,NPK+Disturbance,2,0,Medicago_lupulina_Wytham Woods,0
Wytham Woods,Medicago_lupulina,T1,NPK+Disturbance,3,15,Medicago_lupulina_Wytham Woods,0.15
Wytham Woods,Medicago_lupulina,T1,NPK+Disturbance,4,65,Medicago_lupulina_Wytham Woods,0.65
Wytham Woods,Medicago_lupulina,T1,NPK+Disturbance,5,30,Medicago_lupulina_Wytham Woods,0.3
Wytham Woods,Odontites_vernus,T0,Control,1,1,Odontites_vernus_Wytham Woods,0.01
Wytham Woods,Odontites_vernus,T0,Disturbance,1,1,Odontites_vernus_Wytham Woods,0.01
Wytham Woods,Odontites_vernus,T0,Disturbance,2,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T0,Disturbance,3,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T0,Disturbance,4,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T0,Disturbance,5,5,Odontites_vernus_Wytham Woods,0.05
Wytham Woods,Odontites_vernus,T0,NPK,1,1,Odontites_vernus_Wytham Woods,0.01
Wytham Woods,Odontites_vernus,T0,NPK,2,1,Odontites_vernus_Wytham Woods,0.01
Wytham Woods,Odontites_vernus,T0,NPK,3,1,Odontites_vernus_Wytham Woods,0.01
Wytham Woods,Odontites_vernus,T0,NPK+Disturbance,1,0.5,Odontites_vernus_Wytham Woods,0.005
Wytham Woods,Odontites_vernus,T0,NPK+Disturbance,2,2,Odontites_vernus_Wytham Woods,0.02
Wytham Woods,Odontites_vernus,T0,NPK+Disturbance,4,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T0,NPK+Disturbance,5,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T1,Control,1,2,Odontites_vernus_Wytham Woods,0.02
Wytham Woods,Odontites_vernus,T1,Disturbance,1,2,Odontites_vernus_Wytham Woods,0.02
Wytham Woods,Odontites_vernus,T1,Disturbance,2,0.1,Odontites_vernus_Wytham Woods,0.001
Wytham Woods,Odontites_vernus,T1,Disturbance,3,0.5,Odontites_vernus_Wytham Woods,0.005
Wytham Woods,Odontites_vernus,T1,Disturbance,4,0.1,Odontites_vernus_Wytham Woods,0.001
Wytham Woods,Odontites_vernus,T1,Disturbance,5,70,Odontites_vernus_Wytham Woods,0.7
Wytham Woods,Odontites_vernus,T1,NPK,1,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T1,NPK,2,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T1,NPK,3,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T1,NPK+Disturbance,1,6,Odontites_vernus_Wytham Woods,0.06
Wytham Woods,Odontites_vernus,T1,NPK+Disturbance,2,0,Odontites_vernus_Wytham Woods,0
Wytham Woods,Odontites_vernus,T1,NPK+Disturbance,4,0.5,Odontites_vernus_Wytham Woods,0.005
Wytham Woods,Odontites_vernus,T1,NPK+Disturbance,5,4,Odontites_vernus_Wytham Woods,0.04
Wytham Woods,Orobanche_minor,T0,Control,2,0,Orobanche_minor_Wytham Woods,0
Wytham Woods,Orobanche_minor,T0,Control,4,1,Orobanche_minor_Wytham Woods,0.01
Wytham Woods,Orobanche_minor,T0,Disturbance,1,1,Orobanche_minor_Wytham Woods,0.01
Wytham Woods,Orobanche_minor,T0,NPK,4,0,Orobanche_minor_Wytham Woods,0
Wytham Woods,Orobanche_minor,T0,NPK+Disturbance,4,0,Orobanche_minor_Wytham Woods,0
Wytham Woods,Orobanche_minor,T1,Control,2,1,Orobanche_minor_Wytham Woods,0.01
Wytham Woods,Orobanche_minor,T1,Control,4,1,Orobanche_minor_Wytham Woods,0.01
Wytham Woods,Orobanche_minor,T1,Disturbance,1,0.1,Orobanche_minor_Wytham Woods,0.001
Wytham Woods,Orobanche_minor,T1,NPK,4,0.5,Orobanche_minor_Wytham Woods,0.005
Wytham Woods,Orobanche_minor,T1,NPK+Disturbance,4,0.1,Orobanche_minor_Wytham Woods,0.001
Wytham Woods,Pastinaca_sativa,T0,Control,1,2,Pastinaca_sativa_Wytham Woods,0.02
Wytham Woods,Pastinaca_sativa,T0,Control,2,2,Pastinaca_sativa_Wytham Woods,0.02
Wytham Woods,Pastinaca_sativa,T0,Control,3,2,Pastinaca_sativa_Wytham Woods,0.02
Wytham Woods,Pastinaca_sativa,T0,Control,5,2,Pastinaca_sativa_Wytham Woods,0.02
Wytham Woods,Pastinaca_sativa,T0,Disturbance,1,1,Pastinaca_sativa_Wytham Woods,0.01
Wytham Woods,Pastinaca_sativa,T0,Disturbance,3,3,Pastinaca_sativa_Wytham Woods,0.03
Wytham Woods,Pastinaca_sativa,T0,Disturbance,5,5,Pastinaca_sativa_Wytham Woods,0.05
