MatrixID,SpeciesAuthor,SpeciesAccepted,Family,Class,Kingdom,Authors,DOI_ISBN,YearPublication,Country,Continent,Ecoregion,MatrixPopulation,MatrixTreatment,MatrixStartYear,MatrixStartMonth,MatrixStartSeason,MatrixEndYear,MatrixEndMonth,MatrixEndSeason,MatrixComposite,Lat,Lon,MatrixSplit,MatrixFec,MatrixDimension,OrganismType
242026,Brassica_insularis,Brassica insularis,Brassicaceae,Magnoliopsida,Plantae,Noel; Maurice; Mignot; Glémin; Carbonell; Justy; Guyot; Olivieri; Petit,10.1007/s10592-010-0056-1,2010,FRA,Europe,MED,Corbaghiola,Unmanipulated,2000,NA,NA,2009,NA,NA,Mean,42.316667,9.133333,Divided,Yes,3,Herbaceous perennial
242028,Brassica_insularis,Brassica insularis,Brassicaceae,Magnoliopsida,Plantae,Noel; Maurice; Mignot; Glémin; Carbonell; Justy; Guyot; Olivieri; Petit,10.1007/s10592-010-0056-1,2010,FRA,Europe,MED,Corbaghiola,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,42.316667,9.133333,Divided,Yes,3,Herbaceous perennial
242029,Brassica_insularis,Brassica insularis,Brassicaceae,Magnoliopsida,Plantae,Noel; Maurice; Mignot; Glémin; Carbonell; Justy; Guyot; Olivieri; Petit,10.1007/s10592-010-0056-1,2010,FRA,Europe,MED,Corbaghiola,Unmanipulated,2002,NA,NA,2003,NA,NA,Individual,42.316667,9.133333,Divided,Yes,3,Herbaceous perennial
242032,Brassica_insularis,Brassica insularis,Brassicaceae,Magnoliopsida,Plantae,Noel; Maurice; Mignot; Glémin; Carbonell; Justy; Guyot; Olivieri; Petit,10.1007/s10592-010-0056-1,2010,FRA,Europe,MED,Corbaghiola,Unmanipulated,2005,NA,NA,2006,NA,NA,Individual,42.316667,9.133333,Divided,Yes,3,Herbaceous perennial
242033,Brassica_insularis,Brassica insularis,Brassicaceae,Magnoliopsida,Plantae,Noel; Maurice; Mignot; Glémin; Carbonell; Justy; Guyot; Olivieri; Petit,10.1007/s10592-010-0056-1,2010,FRA,Europe,MED,Corbaghiola,Unmanipulated,2006,NA,NA,2007,NA,NA,Individual,42.316667,9.133333,Divided,Yes,3,Herbaceous perennial
242036,Braya_fernaldii,Braya fernaldii,Brassicaceae,Magnoliopsida,Plantae,Squires,NA,2010,CAN,N America,BOR,Port au Choix; Anchor Point,Unmanipulated,2003,NA,NA,2005,NA,NA,Mean,NA,NA,Divided,Yes,8,Herbaceous perennial
242038,Braya_longii,Braya longii,Brassicaceae,Magnoliopsida,Plantae,Squires,NA,2010,CAN,N America,BOR,Port au Choix; Anchor Point,Unmanipulated,2003,NA,NA,2005,NA,NA,Mean,NA,NA,Divided,Yes,8,Herbaceous perennial
242043,Calathea_micans,Calathea micans,Marantaceae,Liliopsida,Plantae,Le Corff; Horvitz,10.1016/j.ecolmodel.2005.05.009,2005,CRI,S America,TMB,La Selva Biological station,Unmanipulated,1990,10,NA,1992,4,NA,Mean,10.433333,-84,Divided,Yes,5,Herbaceous perennial
242044,Calathea_ovandensis,Calathea ovandensis,Marantaceae,Liliopsida,Plantae,Horvitz; Schemske,10.2307/2937136,1995,MEX,N America,TMB,Plot 1; Plot 2; Plot 3; Plot 4,Unmanipulated,1982,NA,NA,1986,NA,NA,Pooled,18.45,-95.2,Divided,Yes,8,Herbaceous perennial
242045,Calathea_ovandensis,Calathea ovandensis,Marantaceae,Liliopsida,Plantae,Horvitz; Schemske,10.2307/2937136,1995,MEX,N America,TMB,Plot 1; Plot 2; Plot 3; Plot 4,Unmanipulated,1982,NA,NA,1986,NA,NA,Mean,18.45,-95.2,Divided,Yes,8,Herbaceous perennial
242069,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope; Microsite 1; Microsite 2; Microsite 3; Microsite 4; Low density; Medium-low density; Medium-high density; High density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242070,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242071,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242072,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242073,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242075,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242076,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,East slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242077,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,East slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242080,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,East slope,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242081,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,West slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242082,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,West slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242083,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,West slope,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242085,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,West slope,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242086,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 1; Microsite 2; Microsite 3; Microsite 4,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242087,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 1,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242088,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 1,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242089,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 1,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242091,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 1,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242092,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 2,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242094,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 2,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242096,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 2,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242097,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 3,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242098,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 3,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242099,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 3,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242101,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 3,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242102,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 4,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242104,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 4,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242106,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Microsite 4,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242107,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Low density; Medium-low density; Medium-high density; High density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242108,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Low density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242110,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Low density,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242111,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Low density,Unmanipulated,1998,NA,NA,1999,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242112,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Low density,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242113,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-low density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242115,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-low density,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242117,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-low density,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242118,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-high density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242119,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-high density,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242120,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-high density,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242122,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,Medium-high density,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242123,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,High density,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242124,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,High density,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242125,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,High density,Unmanipulated,1997,NA,NA,1998,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242127,Calochortus_lyallii,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,High density,Unmanipulated,1999,NA,NA,2000,NA,NA,Individual,49.033333,-119.616667,Divided,Yes,11,Herbaceous perennial
242128,Calochortus_lyallii_2,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242129,Calochortus_lyallii_2,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242130,Calochortus_lyallii_2,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1997,NA,NA,1998,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242131,Calochortus_lyallii_2,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1998,NA,NA,1999,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242132,Calochortus_lyallii_2,Calochortus lyallii,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1999,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242133,Calochortus_macrocarpus,Calochortus macrocarpus,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1996,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242134,Calochortus_macrocarpus,Calochortus macrocarpus,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1996,NA,NA,1997,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242135,Calochortus_macrocarpus,Calochortus macrocarpus,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1997,NA,NA,1998,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242137,Calochortus_macrocarpus,Calochortus macrocarpus,Liliaceae,Liliopsida,Plantae,Miller; Antos; Allen,NA,2004,CAN,N America,TGS,North slope; East slope; West slope,Unmanipulated,1999,NA,NA,2000,NA,NA,Mean,49.033333,-119.616667,Divided,Yes,9,Herbaceous perennial
242143,Calochortus_pulchellus,Calochortus pulchellus,Liliaceae,Liliopsida,Plantae,Fiedler,10.2307/2260308,1987,USA,N America,MED,Mount Diablo,Unmanipulated,1982,NA,NA,1983,NA,NA,Individual,37.890278,-121.873611,Divided,Yes,4,Herbaceous perennial
242147,Carduus_nutans,Carduus nutans,Compositae,Magnoliopsida,Plantae,Jongejans; Sheppard; Shea,10.1111/j.1365-2664.2006.01228.x,2006,FRA,Europe,MED,Pop 1; Pop 2; Pop 3,Unmanipulated,1986,NA,NA,1989,NA,NA,Mean,44,3.15,Divided,Yes,4,Herbaceous perennial
242148,Carduus_nutans,Carduus nutans,Compositae,Magnoliopsida,Plantae,Jongejans; Sheppard; Shea,10.1111/j.1365-2664.2006.01228.x,2006,FRA,Europe,MED,Pop 1,Unmanipulated,1986,NA,NA,1989,NA,NA,Mean,44,3.15,Divided,Yes,4,Herbaceous perennial
242149,Carduus_nutans,Carduus nutans,Compositae,Magnoliopsida,Plantae,Jongejans; Sheppard; Shea,10.1111/j.1365-2664.2006.01228.x,2006,FRA,Europe,MED,Pop 2,Unmanipulated,1986,NA,NA,1989,NA,NA,Mean,44,3.15,Divided,Yes,4,Herbaceous perennial
242150,Carduus_nutans,Carduus nutans,Compositae,Magnoliopsida,Plantae,Jongejans; Sheppard; Shea,10.1111/j.1365-2664.2006.01228.x,2006,FRA,Europe,MED,Pop 3,Unmanipulated,1986,NA,NA,1989,NA,NA,Mean,44,3.15,Divided,Yes,4,Herbaceous perennial
242153,Carduus_nutans_3,Carduus nutans,Compositae,Magnoliopsida,Plantae,Shea; Kelly; Sheppard; Woodburn,10.1890/05-0195,2005,AUS,Oceania,TBM,Kybeyan; Midland,Unmanipulated,1988,NA,NA,1996,NA,NA,Mean,NA,NA,Divided,Yes,4,Herbaceous perennial
242154,Carduus_nutans_3,Carduus nutans,Compositae,Magnoliopsida,Plantae,Shea; Kelly; Sheppard; Woodburn,10.1890/05-0195,2005,AUS,Oceania,TBM,Kybeyan,Unmanipulated,1988,NA,NA,1996,NA,NA,Mean,-36.366667,149.4,Divided,Yes,4,Herbaceous perennial
242155,Carduus_nutans_3,Carduus nutans,Compositae,Magnoliopsida,Plantae,Shea; Kelly; Sheppard; Woodburn,10.1890/05-0195,2005,NZL,Oceania,TBM,Midland,Unmanipulated,1988,NA,NA,1988,NA,NA,Mean,-40.25,175.716667,Divided,Yes,4,Herbaceous perennial
242163,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Periphery; Interior,Unmanipulated,1993,NA,NA,1997,NA,NA,Mean,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242164,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Periphery,Unmanipulated,1993,NA,NA,1997,NA,NA,Mean,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242166,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Periphery,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242167,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Periphery,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242169,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Interior,Unmanipulated,1993,NA,NA,1997,NA,NA,Mean,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242170,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Interior,Unmanipulated,1993,NA,NA,1994,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242171,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Interior,Unmanipulated,1994,NA,NA,1995,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242172,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Interior,Unmanipulated,1995,NA,NA,1996,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242173,Carex_humilis,Carex humilis,Cyperaceae,Liliopsida,Plantae,Svensson; Wikberg,10.1007/s11258-005-9006-2,2006,AUT,Europe,TBM,Interior,Unmanipulated,1996,NA,NA,1997,NA,NA,Individual,48.091667,16.925,Divided,Yes,4,Herbaceous perennial
242178,Carlina_vulgaris,Carlina vulgaris,Compositae,Magnoliopsida,Plantae,Lofgren; Eriksson; Lehtilä,NA,2000,SWE,Europe,BOR,Pop 1 (Langmaren); Pop 2 (Langmaren); Pop 3 (Langmaren); Pop 4 (Langmaren); Pop 5 (Langmaren); Pop 6 (Langmaren); Pop 7 (Nyckelby); Pop 8 (Nyckelby),Unmanipulated,1997,6,NA,1997,8,NA,Mean,NA,NA,Divided,Yes,3,Herbaceous perennial
242180,Carlina_vulgaris,Carlina vulgaris,Compositae,Magnoliopsida,Plantae,Lofgren; Eriksson; Lehtilä,NA,2000,SWE,Europe,BOR,Pop 2 (Langmaren),Unmanipulated,1997,6,NA,1997,8,NA,NA,58.833333,17.4,Divided,Yes,3,Herbaceous perennial
242185,Carlina_vulgaris,Carlina vulgaris,Compositae,Magnoliopsida,Plantae,Lofgren; Eriksson; Lehtilä,NA,2000,SWE,Europe,BOR,Pop 7 (Nyckelby),Unmanipulated,1997,6,NA,1997,8,NA,NA,58.833333,17.383333,Divided,Yes,3,Herbaceous perennial
242190,Carlina_vulgaris_2,Carlina vulgaris,Asteraceae,Magnoliopsida,Plantae,Jongejans; Jorritsma-Wienk; Becker; Dostál; Mildén,10.1111/j.1365-2745.2009.01612.x,2010,DEU,Europe,TBM,e,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,51.216667,9.767222,Divided,Yes,4,Herbaceous perennial
242191,Carlina_vulgaris_2,Carlina vulgaris,Asteraceae,Magnoliopsida,Plantae,Jongejans; Jorritsma-Wienk; Becker; Dostál; Mildén,10.1111/j.1365-2745.2009.01612.x,2010,DEU,Europe,TBM,e,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,51.216667,9.767222,Divided,Yes,4,Herbaceous perennial
242192,Carlina_vulgaris_2,Carlina vulgaris,Asteraceae,Magnoliopsida,Plantae,Jongejans; Jorritsma-Wienk; Becker; Dostál; Mildén,10.1111/j.1365-2745.2009.01612.x,2010,DEU,Europe,TBM,e,Unmanipulated,2001,NA,NA,2002,NA,NA,Individual,51.216667,9.767222,Divided,Yes,4,Herbaceous perennial
242193,Carlina_vulgaris_2,Carlina vulgaris,Asteraceae,Magnoliopsida,Plantae,Jongejans; Jorritsma-Wienk; Becker; Dostál; Mildén,10.1111/j.1365-2745.2009.01612.x,2010,CZE,Europe,TBM,g,Unmanipulated,2000,NA,NA,2002,NA,NA,Mean,50.294444,14.544444,Divided,Yes,4,Herbaceous perennial
242194,Carlina_vulgaris_2,Carlina vulgaris,Asteraceae,Magnoliopsida,Plantae,Jongejans; Jorritsma-Wienk; Becker; Dostál; Mildén,10.1111/j.1365-2745.2009.01612.x,2010,CZE,Europe,TBM,g,Unmanipulated,2000,NA,NA,2001,NA,NA,Individual,50.294444,14.544444,Divided,Yes,4,Herbaceous perennial
