Taxon,Taxon_site,RE,RE_se,model,time_period_cover_change,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth,year_trt,site_time_rich,site_time_simp,site_time_shan,site_time_invsimp,meanSigmas,sigmaonMeans,variability,mean_cover,new_provenance
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,FirstStepAtt,-0.12699681559302578,First step attenuation,H3,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,Lambda,0.2529451427438442,Population growth rate,H4,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,R0,-0.444566793182742,Net reproductive rate,H1,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,Reactivity,-0.26842329190749803,Reactivity,H3,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,T_generation,-0.3892331465606115,Generation time,H2,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,age_repro,-0.03245242267145864,Age at first reproduction,H2,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Allium_vineale,Allium_vineale_Blandy Experimental Farm,-2.584,0.393,Ordbeta,T0-T3,DIST,1,Blandy Experimental Farm,percapita_repro,-0.4226868525474443,Per capita reproduction,H1,T0,-0.9211265876918799,-0.9121998324506817,-1.444734176104233,0,0.7318735048799031,1.120081927705361,-1.1236658654167908,-0.23930332157524994,INT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,0.7127075174849871,First step attenuation,H3,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),Lambda,1.1435972296680088,Population growth rate,H4,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),R0,-0.40502231639319747,Net reproductive rate,H1,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),Reactivity,-0.28185648761408616,Reactivity,H3,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),T_generation,-0.39578231723513474,Generation time,H2,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),age_repro,-0.5699782754538517,Age at first reproduction,H2,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Kellogg Biological Station (KBS),-0.056,0.237,Ordbeta,T0-T3,DIST,1,Kellogg Biological Station (KBS),percapita_repro,-0.4330943982476501,Per capita reproduction,H1,T0,0.6080096435242552,-0.3823161357234788,-0.16217943353098632,0,-0.6951717449115951,-0.3815561424686202,-0.7649907190758011,2.026063801802161,NAT
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,FirstStepAtt,0.7127075174849871,First step attenuation,H3,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,Lambda,1.1435972296680088,Population growth rate,H4,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,R0,-0.40502231639319747,Net reproductive rate,H1,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,Reactivity,-0.28185648761408616,Reactivity,H3,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,T_generation,-0.39578231723513474,Generation time,H2,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,age_repro,-0.5699782754538517,Age at first reproduction,H2,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Oak Lake Field Station,-2.5,0.518,Ordbeta,T0-T3,DIST,1,Oak Lake Field Station,percapita_repro,-0.4330943982476501,Per capita reproduction,H1,T0,-1.4828501011998478,0.07910218638638122,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NA
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,FirstStepAtt,0.7127075174849871,First step attenuation,H3,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,Lambda,1.1435972296680088,Population growth rate,H4,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,R0,-0.40502231639319747,Net reproductive rate,H1,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,Reactivity,-0.28185648761408616,Reactivity,H3,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,T_generation,-0.39578231723513474,Generation time,H2,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,age_repro,-0.5699782754538517,Age at first reproduction,H2,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Andropogon_gerardii,Andropogon_gerardii_Temple,-2.437,0.416,Ordbeta,T0-T3,DIST,1,Temple,percapita_repro,-0.4330943982476501,Per capita reproduction,H1,T0,-1.4594449548036825,-1.5348358112243743,-1.180462107192222,0,NA,NA,NA,-0.2753665423473718,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,FirstStepAtt,-0.10973712017611101,First step attenuation,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Lambda,-0.5719142284822,Population growth rate,H4,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,R0,-0.4293229893020922,Net reproductive rate,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Reactivity,-0.20974910667771848,Reactivity,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,T_generation,-0.5147055295573663,Generation time,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,age_repro,-0.5169368362562528,Age at first reproduction,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Bad Lauchstaedt,-2.812,0.367,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,percapita_repro,-0.3632449329055655,Per capita reproduction,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,FirstStepAtt,-0.10973712017611101,First step attenuation,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,Lambda,-0.5719142284822,Population growth rate,H4,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,R0,-0.4293229893020922,Net reproductive rate,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,Reactivity,-0.20974910667771848,Reactivity,H3,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,T_generation,-0.5147055295573663,Generation time,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,age_repro,-0.5169368362562528,Age at first reproduction,H2,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Jena,-2.164,0.324,Ordbeta,T0-T3,DIST,1,Jena,percapita_repro,-0.3632449329055655,Per capita reproduction,H1,T0,0.764043952832024,-0.3862370720152753,0.02721357540323855,0,1.6161310595160223,1.0042933264685494,0.3263285755482111,2.0986936183123164,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,FirstStepAtt,-0.10973712017611101,First step attenuation,H3,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,Lambda,-0.5719142284822,Population growth rate,H4,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,R0,-0.4293229893020922,Net reproductive rate,H1,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,Reactivity,-0.20974910667771848,Reactivity,H3,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,T_generation,-0.5147055295573663,Generation time,H2,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,age_repro,-0.5169368362562528,Age at first reproduction,H2,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Arenaria_serpyllifolia,Arenaria_serpyllifolia_Wytham Woods,-2.543,0.49,Ordbeta,T0-T3,DIST,1,Wytham Woods,percapita_repro,-0.3632449329055655,Per capita reproduction,H1,T0,1.1385262951706692,0.9703437817001139,1.0760089899315513,0,-0.48678535534291734,-0.5976146616129729,0.41522666757088206,-0.12047087426531668,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,FirstStepAtt,-0.23938417982611487,First step attenuation,H3,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,Lambda,1.0164222527934532,Population growth rate,H4,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,R0,2.7493428247614067,Net reproductive rate,H1,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,Reactivity,0.8293171392215645,Reactivity,H3,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,T_generation,0.40269720385000624,Generation time,H2,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,age_repro,0.5796197885943953,Age at first reproduction,H2,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Armeria_maritima,Armeria_maritima_Potrok Aike,-2.833,0.345,Ordbeta,T0-T3,DIST,1,Potrok Aike,percapita_repro,-0.2953061795783803,Per capita reproduction,H1,T0,-1.5764706867845093,-1.9035018512877446,-1.444734176104233,0,NA,NA,NA,-1.1408838408782984,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,FirstStepAtt,1.877455739956615,First step attenuation,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Lambda,-0.4255914344736633,Population growth rate,H4,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,R0,-0.4965036250280989,Net reproductive rate,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Reactivity,-0.3032401490557656,Reactivity,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,T_generation,2.614409070206266,Generation time,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,age_repro,0.8632898520837257,Age at first reproduction,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Agroscope Changins,-2.792,0.285,Ordbeta,T0-T3,DIST,1,Agroscope Changins,percapita_repro,-0.470793226007133,Per capita reproduction,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,FirstStepAtt,1.877455739956615,First step attenuation,H3,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,Lambda,-0.4255914344736633,Population growth rate,H4,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,R0,-0.4965036250280989,Net reproductive rate,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,Reactivity,-0.3032401490557656,Reactivity,H3,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,T_generation,2.614409070206266,Generation time,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,age_repro,0.8632898520837257,Age at first reproduction,H2,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Centaurea_jacea,Centaurea_jacea_Bayreuth DRAGNet,-2.517,0.285,Ordbeta,T0-T3,DIST,1,Bayreuth DRAGNet,percapita_repro,-0.470793226007133,Per capita reproduction,H1,T0,1.7002498086786373,1.1903000578533576,1.5813921901858357,0,0.7663265952564761,0.8046703576991449,-0.4657062309279624,0.012833603314585775,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,FirstStepAtt,-0.4194435179044893,First step attenuation,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Lambda,NA,Population growth rate,H4,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,R0,-0.3241646709458852,Net reproductive rate,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,Reactivity,-0.213842137951694,Reactivity,H3,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,T_generation,-0.5393752677139546,Generation time,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,age_repro,-0.4599325332484837,Age at first reproduction,H2,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Agroscope Changins,-2.77,0.233,Ordbeta,T0-T3,DIST,1,Agroscope Changins,percapita_repro,-0.035481261863889633,Per capita reproduction,H1,T0,1.1151211487745039,1.231861200363381,1.4334641159886803,0,-1.2881608799324629,-1.398708630217884,1.650051594077399,0.46165430853599404,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,FirstStepAtt,-0.4194435179044893,First step attenuation,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,R0,-0.3241646709458852,Net reproductive rate,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,Reactivity,-0.213842137951694,Reactivity,H3,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,T_generation,-0.5393752677139546,Generation time,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,age_repro,-0.4599325332484837,Age at first reproduction,H2,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
Cerastium_fontanum,Cerastium_fontanum_Bad Lauchstaedt,-2.565,0.409,Ordbeta,T0-T3,DIST,1,Bad Lauchstaedt,percapita_repro,-0.035481261863889633,Per capita reproduction,H1,T0,0.45197533421648606,-0.3753988185590567,-0.11439210590952666,0,0.5690221852496098,0.7959142485449064,-0.7991349509738322,0.3856906316365244,NAT
